"tweet_id","timestamp","source","text","expanded_urls","rating_numerator","rating_denominator","name","dog_stage","jpg_url","breed","confidence","retweet_count","favorite_count"
"892420643555336193","2017-08-01 16:23:56.000000","Twitter for iPhone","This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut.","https://twitter.com/dog_rates/status/892420643555336193/photo/1","13.0","10","Phineas","","https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg","","","7579","35813"
"892177421306343426","2017-08-01 00:17:27.000000","Twitter for iPhone","This is Tilly. She's just checking pup on you. Hopes you're doing ok. If not, she's available for pats, snugs, boops, the whole bit.","https://twitter.com/dog_rates/status/892177421306343426/photo/1","13.0","10","Tilly","","https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg","Chihuahua","0.323581","5616","30918"
"891815181378084864","2017-07-31 00:18:03.000000","Twitter for iPhone","This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike.","https://twitter.com/dog_rates/status/891815181378084864/photo/1","12.0","10","Archie","","https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg","Chihuahua","0.716012","3719","23258"
"891689557279858688","2017-07-30 15:58:51.000000","Twitter for iPhone","This is Darla. She commenced a snooze mid meal.","https://twitter.com/dog_rates/status/891689557279858688/photo/1","13.0","10","Darla","","https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg","","","7763","39076"
"891327558926688256","2017-07-29 16:00:24.000000","Twitter for iPhone","This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such.","https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1","12.0","10","Franklin","","https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg","basset","0.555712","8353","37328"
"891087950875897856","2017-07-29 00:08:17.000000","Twitter for iPhone","Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking.","https://twitter.com/dog_rates/status/891087950875897856/photo/1","13.0","10","","","https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg","Chesapeake_Bay_retriever","0.425595","2804","18814"
"890971913173991426","2017-07-28 16:27:12.000000","Twitter for iPhone","Meet Jax. He enjoys ice cream so much he gets nervous around it.","https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1","13.0","10","Jax","","https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg","Appenzeller","0.341703","1823","10929"
"890729181411237888","2017-07-28 00:22:40.000000","Twitter for iPhone","When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy.","https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1","13.0","10","","","https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg","Pomeranian","0.566142","16947","60315"
"890609185150312448","2017-07-27 16:25:51.000000","Twitter for iPhone","This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet.","https://twitter.com/dog_rates/status/890609185150312448/photo/1","13.0","10","Zoey","","https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg","Irish_terrier","0.487574","3857","25894"
"890240255349198849","2017-07-26 15:59:51.000000","Twitter for iPhone","This is Cassie. She is a college pup. Studying international doggo communication and stick theory.","https://twitter.com/dog_rates/status/890240255349198849/photo/1","14.0","10","Cassie","doggo","https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg","Pembroke","0.511319","6597","29571"
"890006608113172480","2017-07-26 00:31:25.000000","Twitter for iPhone","This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic.","https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1","13.0","10","Koda","","https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg","Samoyed","0.957979","6582","28463"
"889880896479866881","2017-07-25 16:11:53.000000","Twitter for iPhone","This is Bruno. He is a service shark. Only gets out of the water to assist you.","https://twitter.com/dog_rates/status/889880896479866881/photo/1","13.0","10","Bruno","","https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg","French_bulldog","0.377417","4479","25901"
"889665388333682689","2017-07-25 01:55:32.000000","Twitter for iPhone","Here's a puppo that seems to be on the fence about something haha no but seriously someone help her.","https://twitter.com/dog_rates/status/889665388333682689/photo/1","13.0","10","","puppo","https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg","Pembroke","0.966327","8977","44580"
"889638837579907072","2017-07-25 00:10:02.000000","Twitter for iPhone","This is Ted. He does his best. Sometimes that's not enough. But it's ok.","https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1","12.0","10","Ted","","https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg","French_bulldog","0.99165","4026","25085"
"889531135344209921","2017-07-24 17:02:04.000000","Twitter for iPhone","This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only.","https://twitter.com/dog_rates/status/889531135344209921/photo/1","13.0","10","Stuart","puppo","https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg","golden_retriever","0.953442","2027","14063"
"889278841981685760","2017-07-24 00:19:32.000000","Twitter for iPhone","This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim.","https://twitter.com/dog_rates/status/889278841981685760/video/1","13.0","10","Oliver","","https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg","whippet","0.626152","4793","23354"
"888917238123831296","2017-07-23 00:22:39.000000","Twitter for iPhone","This is Jim. He found a fren. Taught him how to sit like the good boys.","https://twitter.com/dog_rates/status/888917238123831296/photo/1","12.0","10","Jim","","https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg","golden_retriever","0.714719","4035","27000"
"888804989199671297","2017-07-22 16:56:37.000000","Twitter for iPhone","This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it.","https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1","13.0","10","Zeke","","https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg","golden_retriever","0.46976","3803","23699"
